cellname	file_path	stage	celltype
OrgcEX154246	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004642_OrgcEX154246.pairs.gz	EX15	oligodendrocytes and progenitors
OrgcEX154247	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004643_OrgcEX154247.pairs.gz	EX15	mix late mesenchyme
OrgcEX154248	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004644_OrgcEX154248.pairs.gz	EX15	mix late mesenchyme
OrgcEX154249	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004645_OrgcEX154249.pairs.gz	EX15	radial glias
OrgcEX154250	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004646_OrgcEX154250.pairs.gz	EX15	radial glias
OrgcEX154251	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004647_OrgcEX154251.pairs.gz	EX15	mix late mesenchyme
OrgcEX154252	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004648_OrgcEX154252.pairs.gz	EX15	blood
OrgcEX154254	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004650_OrgcEX154254.pairs.gz	EX15	myocytes
OrgcEX154255	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004651_OrgcEX154255.pairs.gz	EX15	intermediate mesoderm
OrgcEX154256	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004652_OrgcEX154256.pairs.gz	EX15	mix late mesenchyme
OrgcEX154258	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004653_OrgcEX154258.pairs.gz	EX15	mix late mesenchyme
OrgcEX154259	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004654_OrgcEX154259.pairs.gz	EX15	mix late mesenchyme
OrgcEX154260	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004655_OrgcEX154260.pairs.gz	EX15	early neurons
OrgcEX154261	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004656_OrgcEX154261.pairs.gz	EX15	oligodendrocytes and progenitors
OrgcEX154262	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004657_OrgcEX154262.pairs.gz	EX15	mix late mesenchyme
OrgcEX154263	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004658_OrgcEX154263.pairs.gz	EX15	early neurons
OrgcEX154264	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004659_OrgcEX154264.pairs.gz	EX15	blood
OrgcEX154265	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004660_OrgcEX154265.pairs.gz	EX15	radial glias
OrgcEX154266	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004661_OrgcEX154266.pairs.gz	EX15	mitosis
OrgcEX154268	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004663_OrgcEX154268.pairs.gz	EX15	radial glias
OrgcEX154269	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004664_OrgcEX154269.pairs.gz	EX15	early neurons
OrgcEX154270	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004665_OrgcEX154270.pairs.gz	EX15	early neurons
OrgcEX154273	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004668_OrgcEX154273.pairs.gz	EX15	mix late mesenchyme
OrgcEX154276	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004671_OrgcEX154276.pairs.gz	EX15	early neurons
OrgcEX154277	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004672_OrgcEX154277.pairs.gz	EX15	early neurons
OrgcEX154279	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004674_OrgcEX154279.pairs.gz	EX15	early neurons
OrgcEX154283	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004678_OrgcEX154283.pairs.gz	EX15	radial glias
OrgcEX154289	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004683_OrgcEX154289.pairs.gz	EX15	intermediate mesoderm
OrgcEX154290	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004684_OrgcEX154290.pairs.gz	EX15	mix late mesenchyme
OrgcEX154291	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004685_OrgcEX154291.pairs.gz	EX15	blood
OrgcEX154298	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004692_OrgcEX154298.pairs.gz	EX15	radial glias
OrgcEX154299	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004693_OrgcEX154299.pairs.gz	EX15	mitosis
OrgcEX154300	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004694_OrgcEX154300.pairs.gz	EX15	blood
OrgcEX154301	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004695_OrgcEX154301.pairs.gz	EX15	early neurons
OrgcEX154302	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004696_OrgcEX154302.pairs.gz	EX15	blood
OrgcEX154303	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004697_OrgcEX154303.pairs.gz	EX15	mix late mesenchyme
OrgcEX154305	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004699_OrgcEX154305.pairs.gz	EX15	mix late mesenchyme
OrgcEX154306	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004700_OrgcEX154306.pairs.gz	EX15	radial glias
OrgcEX154308	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004702_OrgcEX154308.pairs.gz	EX15	radial glias
OrgcEX154309	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004703_OrgcEX154309.pairs.gz	EX15	mix late mesenchyme
OrgcEX154310	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004704_OrgcEX154310.pairs.gz	EX15	radial glias
OrgcEX154311	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004705_OrgcEX154311.pairs.gz	EX15	mix late mesenchyme
OrgcEX154313	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004707_OrgcEX154313.pairs.gz	EX15	mix late mesenchyme
OrgcEX154316	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004710_OrgcEX154316.pairs.gz	EX15	oligodendrocytes and progenitors
OrgcEX154317	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004711_OrgcEX154317.pairs.gz	EX15	radial glias
OrgcEX154318	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004712_OrgcEX154318.pairs.gz	EX15	epithelial cells
OrgcEX154319	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004713_OrgcEX154319.pairs.gz	EX15	mix late mesenchyme
OrgcEX154320	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004714_OrgcEX154320.pairs.gz	EX15	epithelial cells
OrgcEX154322	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004716_OrgcEX154322.pairs.gz	EX15	intermediate mesoderm
OrgcEX154324	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004718_OrgcEX154324.pairs.gz	EX15	mix late mesenchyme
OrgcEX154325	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004719_OrgcEX154325.pairs.gz	EX15	mix late mesenchyme
OrgcEX154327	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004721_OrgcEX154327.pairs.gz	EX15	radial glias
OrgcEX154328	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004722_OrgcEX154328.pairs.gz	EX15	mix late mesenchyme
OrgcEX154329	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004723_OrgcEX154329.pairs.gz	EX15	blood
OrgcEX154330	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004724_OrgcEX154330.pairs.gz	EX15	early neurons
OrgcEX154332	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004726_OrgcEX154332.pairs.gz	EX15	mix late mesenchyme
OrgcEX154333	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004727_OrgcEX154333.pairs.gz	EX15	mitosis
OrgcEX154334	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004728_OrgcEX154334.pairs.gz	EX15	early neurons
OrgcEX154335	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004729_OrgcEX154335.pairs.gz	EX15	early neurons
OrgcEX154339	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004733_OrgcEX154339.pairs.gz	EX15	mix late mesenchyme
OrgcEX154340	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004734_OrgcEX154340.pairs.gz	EX15	oligodendrocytes and progenitors
OrgcEX154341	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004735_OrgcEX154341.pairs.gz	EX15	myocytes
OrgcEX154342	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004736_OrgcEX154342.pairs.gz	EX15	early neurons
OrgcEX154343	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004737_OrgcEX154343.pairs.gz	EX15	mix late mesenchyme
OrgcEX154344	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004738_OrgcEX154344.pairs.gz	EX15	radial glias
OrgcEX154345	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004739_OrgcEX154345.pairs.gz	EX15	blood
OrgcEX154346	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004740_OrgcEX154346.pairs.gz	EX15	intermediate mesoderm
OrgcEX154347	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004741_OrgcEX154347.pairs.gz	EX15	mix late mesenchyme
OrgcEX154348	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004742_OrgcEX154348.pairs.gz	EX15	notochord
OrgcEX154349	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004743_OrgcEX154349.pairs.gz	EX15	mitosis
OrgcEX154351	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004745_OrgcEX154351.pairs.gz	EX15	blood
OrgcEX154352	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004746_OrgcEX154352.pairs.gz	EX15	early neurons
OrgcEX154354	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004748_OrgcEX154354.pairs.gz	EX15	mix late mesenchyme
OrgcEX154355	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004749_OrgcEX154355.pairs.gz	EX15	intermediate mesoderm
OrgcEX154357	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004751_OrgcEX154357.pairs.gz	EX15	early neurons
OrgcEX154358	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004752_OrgcEX154358.pairs.gz	EX15	blood
OrgcEX154359	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004753_OrgcEX154359.pairs.gz	EX15	mix late mesenchyme
OrgcEX154360	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004754_OrgcEX154360.pairs.gz	EX15	early neurons
OrgcEX154362	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004756_OrgcEX154362.pairs.gz	EX15	mix late mesenchyme
OrgcEX154363	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004757_OrgcEX154363.pairs.gz	EX15	radial glias
OrgcEX154365	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004759_OrgcEX154365.pairs.gz	EX15	radial glias
OrgcEX154366	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004760_OrgcEX154366.pairs.gz	EX15	mix late mesenchyme
OrgcEX154369	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004763_OrgcEX154369.pairs.gz	EX15	epithelial cells
OrgcEX154371	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004765_OrgcEX154371.pairs.gz	EX15	endoderm
OrgcEX154374	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004768_OrgcEX154374.pairs.gz	EX15	radial glias
OrgcEX154378	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004772_OrgcEX154378.pairs.gz	EX15	blood
OrgcEX154379	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004773_OrgcEX154379.pairs.gz	EX15	mix late mesenchyme
OrgcEX154384	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004778_OrgcEX154384.pairs.gz	EX15	early neurons
OrgdEX052001	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004779_OrgdEX052001.pairs.gz	EX05	mix late mesenchyme
OrgdEX052002	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004780_OrgdEX052002.pairs.gz	EX05	mix late mesenchyme
OrgdEX052003	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004781_OrgdEX052003.pairs.gz	EX05	myocytes
OrgdEX052004	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004782_OrgdEX052004.pairs.gz	EX05	radial glias
OrgdEX052005	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004783_OrgdEX052005.pairs.gz	EX05	radial glias
OrgdEX052006	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004784_OrgdEX052006.pairs.gz	EX05	mix late mesenchyme
OrgdEX052007	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004785_OrgdEX052007.pairs.gz	EX05	mix late mesenchyme
OrgdEX052008	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004786_OrgdEX052008.pairs.gz	EX05	radial glias
OrgdEX052009	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004787_OrgdEX052009.pairs.gz	EX05	radial glias
OrgdEX052010	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004788_OrgdEX052010.pairs.gz	EX05	mix late mesenchyme
OrgdEX052011	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004789_OrgdEX052011.pairs.gz	EX05	radial glias
OrgdEX052012	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004790_OrgdEX052012.pairs.gz	EX05	mitosis
OrgdEX052013	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004791_OrgdEX052013.pairs.gz	EX05	oligodendrocytes and progenitors
OrgdEX052014	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004792_OrgdEX052014.pairs.gz	EX05	mix late mesenchyme
OrgdEX052015	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004793_OrgdEX052015.pairs.gz	EX05	myocytes
OrgdEX052017	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004794_OrgdEX052017.pairs.gz	EX05	mix late mesenchyme
OrgdEX052018	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004795_OrgdEX052018.pairs.gz	EX05	oligodendrocytes and progenitors
OrgdEX052019	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004796_OrgdEX052019.pairs.gz	EX05	mix late mesenchyme
OrgdEX052020	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004797_OrgdEX052020.pairs.gz	EX05	mix late mesenchyme
OrgdEX052021	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004798_OrgdEX052021.pairs.gz	EX05	radial glias
OrgdEX052022	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004799_OrgdEX052022.pairs.gz	EX05	mix late mesenchyme
OrgdEX052024	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004801_OrgdEX052024.pairs.gz	EX05	mix late mesenchyme
OrgdEX052025	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004802_OrgdEX052025.pairs.gz	EX05	radial glias
OrgdEX052026	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004803_OrgdEX052026.pairs.gz	EX05	radial glias
OrgdEX052027	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004804_OrgdEX052027.pairs.gz	EX05	myocytes
OrgdEX052028	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004805_OrgdEX052028.pairs.gz	EX05	mix late mesenchyme
OrgdEX052029	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004806_OrgdEX052029.pairs.gz	EX05	early neurons
OrgdEX052030	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004807_OrgdEX052030.pairs.gz	EX05	early neurons
OrgdEX052031	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004808_OrgdEX052031.pairs.gz	EX05	radial glias
OrgdEX052032	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004809_OrgdEX052032.pairs.gz	EX05	radial glias
OrgdEX052033	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004810_OrgdEX052033.pairs.gz	EX05	mix late mesenchyme
OrgdEX052034	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004811_OrgdEX052034.pairs.gz	EX05	mitosis
OrgdEX052035	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004812_OrgdEX052035.pairs.gz	EX05	radial glias
OrgdEX052037	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004813_OrgdEX052037.pairs.gz	EX05	mix late mesenchyme
OrgdEX052038	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004814_OrgdEX052038.pairs.gz	EX05	mitosis
OrgdEX052039	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004815_OrgdEX052039.pairs.gz	EX05	intermediate mesoderm
OrgdEX052040	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004816_OrgdEX052040.pairs.gz	EX05	mix late mesenchyme
OrgdEX052041	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004817_OrgdEX052041.pairs.gz	EX05	mitosis
OrgdEX052042	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004818_OrgdEX052042.pairs.gz	EX05	mix late mesenchyme
OrgdEX052043	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004819_OrgdEX052043.pairs.gz	EX05	mix late mesenchyme
OrgdEX052044	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004820_OrgdEX052044.pairs.gz	EX05	early neurons
OrgdEX052045	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004821_OrgdEX052045.pairs.gz	EX05	early neurons
OrgdEX052046	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004822_OrgdEX052046.pairs.gz	EX05	early neurons
OrgdEX052048	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004824_OrgdEX052048.pairs.gz	EX05	notochord
OrgdEX052049	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004825_OrgdEX052049.pairs.gz	EX05	mix late mesenchyme
OrgdEX052051	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004827_OrgdEX052051.pairs.gz	EX05	epithelial cells
OrgdEX052052	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004828_OrgdEX052052.pairs.gz	EX05	mix late mesenchyme
OrgdEX052053	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004829_OrgdEX052053.pairs.gz	EX05	radial glias
OrgdEX052054	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004830_OrgdEX052054.pairs.gz	EX05	radial glias
OrgdEX052055	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004831_OrgdEX052055.pairs.gz	EX05	blood
OrgdEX052056	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004832_OrgdEX052056.pairs.gz	EX05	radial glias
OrgdEX052057	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004833_OrgdEX052057.pairs.gz	EX05	radial glias
OrgdEX052058	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004834_OrgdEX052058.pairs.gz	EX05	oligodendrocytes and progenitors
OrgdEX052059	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004835_OrgdEX052059.pairs.gz	EX05	notochord
OrgdEX052060	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004836_OrgdEX052060.pairs.gz	EX05	mix late mesenchyme
OrgdEX052061	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004837_OrgdEX052061.pairs.gz	EX05	mix late mesenchyme
OrgdEX052062	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004838_OrgdEX052062.pairs.gz	EX05	oligodendrocytes and progenitors
OrgdEX052063	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004839_OrgdEX052063.pairs.gz	EX05	radial glias
OrgdEX052064	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004840_OrgdEX052064.pairs.gz	EX05	endoderm
OrgdEX052066	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004842_OrgdEX052066.pairs.gz	EX05	early mesenchyme
OrgdEX052067	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004843_OrgdEX052067.pairs.gz	EX05	radial glias
OrgdEX052068	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004844_OrgdEX052068.pairs.gz	EX05	early neurons
OrgdEX052069	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004845_OrgdEX052069.pairs.gz	EX05	oligodendrocytes and progenitors
OrgdEX052070	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004846_OrgdEX052070.pairs.gz	EX05	mix late mesenchyme
OrgdEX052071	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004847_OrgdEX052071.pairs.gz	EX05	radial glias
OrgdEX052072	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004848_OrgdEX052072.pairs.gz	EX05	radial glias
OrgdEX052073	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004849_OrgdEX052073.pairs.gz	EX05	myocytes
OrgdEX052074	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004850_OrgdEX052074.pairs.gz	EX05	radial glias
OrgdEX052075	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004851_OrgdEX052075.pairs.gz	EX05	mix late mesenchyme
OrgdEX052076	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004852_OrgdEX052076.pairs.gz	EX05	mitosis
OrgdEX052077	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004853_OrgdEX052077.pairs.gz	EX05	intermediate mesoderm
OrgdEX052078	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004854_OrgdEX052078.pairs.gz	EX05	mix late mesenchyme
OrgdEX052079	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004855_OrgdEX052079.pairs.gz	EX05	schwann cell precursors
OrgdEX052080	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004856_OrgdEX052080.pairs.gz	EX05	early neurons
OrgdEX052081	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004857_OrgdEX052081.pairs.gz	EX05	epithelial cells
OrgdEX052082	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004858_OrgdEX052082.pairs.gz	EX05	mix late mesenchyme
OrgdEX052083	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004859_OrgdEX052083.pairs.gz	EX05	early neurons
OrgdEX052084	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004860_OrgdEX052084.pairs.gz	EX05	mix late mesenchyme
OrgdEX052085	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004861_OrgdEX052085.pairs.gz	EX05	mix late mesenchyme
OrgdEX052086	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004862_OrgdEX052086.pairs.gz	EX05	oligodendrocytes and progenitors
OrgdEX052087	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004863_OrgdEX052087.pairs.gz	EX05	early mesenchyme
OrgdEX052088	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004864_OrgdEX052088.pairs.gz	EX05	early neurons
OrgdEX052089	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004865_OrgdEX052089.pairs.gz	EX05	mix late mesenchyme
OrgdEX052090	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004866_OrgdEX052090.pairs.gz	EX05	epithelial cells
