filename,chromosome_count,cellname,stage,celltype,filepath
GSM7004514,20,OrgcEX154112,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004514_OrgcEX154112.pairs.gz
GSM7004515,20,OrgcEX154113,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004515_OrgcEX154113.pairs.gz
GSM7004517,20,OrgcEX154115,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004517_OrgcEX154115.pairs.gz
GSM7004523,20,OrgcEX154121,EX15,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004523_OrgcEX154121.pairs.gz
GSM7004528,20,OrgcEX154126,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004528_OrgcEX154126.pairs.gz
GSM7004531,20,OrgcEX154129,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004531_OrgcEX154129.pairs.gz
GSM7004537,20,OrgcEX154135,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004537_OrgcEX154135.pairs.gz
GSM7004538,20,OrgcEX154136,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004538_OrgcEX154136.pairs.gz
GSM7004539,20,OrgcEX154137,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004539_OrgcEX154137.pairs.gz
GSM7004543,20,OrgcEX154141,EX15,myocytes,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004543_OrgcEX154141.pairs.gz
GSM7004546,20,OrgcEX154144,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004546_OrgcEX154144.pairs.gz
GSM7004550,20,OrgcEX154148,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004550_OrgcEX154148.pairs.gz
GSM7004556,20,OrgcEX154154,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004556_OrgcEX154154.pairs.gz
GSM7004557,20,OrgcEX154155,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004557_OrgcEX154155.pairs.gz
GSM7004558,20,OrgcEX154156,EX15,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004558_OrgcEX154156.pairs.gz
GSM7004562,20,OrgcEX154161,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004562_OrgcEX154161.pairs.gz
GSM7004563,20,OrgcEX154162,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004563_OrgcEX154162.pairs.gz
GSM7004567,20,OrgcEX154166,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004567_OrgcEX154166.pairs.gz
GSM7004568,20,OrgcEX154167,EX15,myocytes,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004568_OrgcEX154167.pairs.gz
GSM7004569,20,OrgcEX154168,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004569_OrgcEX154168.pairs.gz
GSM7004575,20,OrgcEX154175,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004575_OrgcEX154175.pairs.gz
GSM7004576,20,OrgcEX154176,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004576_OrgcEX154176.pairs.gz
GSM7004577,20,OrgcEX154177,EX15,myocytes,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004577_OrgcEX154177.pairs.gz
GSM7004578,20,OrgcEX154178,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004578_OrgcEX154178.pairs.gz
GSM7004579,20,OrgcEX154179,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004579_OrgcEX154179.pairs.gz
GSM7004580,20,OrgcEX154180,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004580_OrgcEX154180.pairs.gz
GSM7004582,20,OrgcEX154182,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004582_OrgcEX154182.pairs.gz
GSM7004583,20,OrgcEX154183,EX15,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004583_OrgcEX154183.pairs.gz
GSM7004584,20,OrgcEX154184,EX15,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004584_OrgcEX154184.pairs.gz
GSM7004586,20,OrgcEX154186,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004586_OrgcEX154186.pairs.gz
GSM7004587,20,OrgcEX154187,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004587_OrgcEX154187.pairs.gz
GSM7004588,20,OrgcEX154188,EX15,oligodendrocytes and progenitors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004588_OrgcEX154188.pairs.gz
GSM7004589,20,OrgcEX154189,EX15,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004589_OrgcEX154189.pairs.gz
GSM7004590,20,OrgcEX154190,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004590_OrgcEX154190.pairs.gz
GSM7004592,20,OrgcEX154192,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004592_OrgcEX154192.pairs.gz
GSM7004593,20,OrgcEX154193,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004593_OrgcEX154193.pairs.gz
GSM7004595,20,OrgcEX154195,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004595_OrgcEX154195.pairs.gz
GSM7004596,20,OrgcEX154196,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004596_OrgcEX154196.pairs.gz
GSM7004597,20,OrgcEX154197,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004597_OrgcEX154197.pairs.gz
GSM7004599,20,OrgcEX154200,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004599_OrgcEX154200.pairs.gz
GSM7004600,20,OrgcEX154201,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004600_OrgcEX154201.pairs.gz
GSM7004601,20,OrgcEX154202,EX15,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004601_OrgcEX154202.pairs.gz
GSM7004602,20,OrgcEX154203,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004602_OrgcEX154203.pairs.gz
GSM7004603,20,OrgcEX154204,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004603_OrgcEX154204.pairs.gz
GSM7004606,20,OrgcEX154207,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004606_OrgcEX154207.pairs.gz
GSM7004608,20,OrgcEX154209,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004608_OrgcEX154209.pairs.gz
GSM7004609,20,OrgcEX154210,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004609_OrgcEX154210.pairs.gz
GSM7004615,20,OrgcEX154216,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004615_OrgcEX154216.pairs.gz
GSM7004616,20,OrgcEX154217,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004616_OrgcEX154217.pairs.gz
GSM7004618,20,OrgcEX154219,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004618_OrgcEX154219.pairs.gz
GSM7004623,20,OrgcEX154225,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004623_OrgcEX154225.pairs.gz
GSM7004624,20,OrgcEX154226,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004624_OrgcEX154226.pairs.gz
GSM7004625,20,OrgcEX154227,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004625_OrgcEX154227.pairs.gz
GSM7004630,20,OrgcEX154232,EX15,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004630_OrgcEX154232.pairs.gz
GSM7004636,20,OrgcEX154238,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004636_OrgcEX154238.pairs.gz
GSM7004641,20,OrgcEX154245,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004641_OrgcEX154245.pairs.gz
GSM7004649,20,OrgcEX154253,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004649_OrgcEX154253.pairs.gz
GSM7004662,20,OrgcEX154267,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004662_OrgcEX154267.pairs.gz
GSM7004666,20,OrgcEX154271,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004666_OrgcEX154271.pairs.gz
GSM7004667,20,OrgcEX154272,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004667_OrgcEX154272.pairs.gz
GSM7004669,20,OrgcEX154274,EX15,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004669_OrgcEX154274.pairs.gz
GSM7004670,20,OrgcEX154275,EX15,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004670_OrgcEX154275.pairs.gz
GSM7004673,20,OrgcEX154278,EX15,myocytes,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004673_OrgcEX154278.pairs.gz
GSM7004675,20,OrgcEX154280,EX15,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004675_OrgcEX154280.pairs.gz
GSM7004676,20,OrgcEX154281,EX15,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004676_OrgcEX154281.pairs.gz
GSM7004677,20,OrgcEX154282,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004677_OrgcEX154282.pairs.gz
GSM7004679,20,OrgcEX154284,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004679_OrgcEX154284.pairs.gz
GSM7004680,20,OrgcEX154286,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004680_OrgcEX154286.pairs.gz
GSM7004681,20,OrgcEX154287,EX15,myocytes,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004681_OrgcEX154287.pairs.gz
GSM7004682,20,OrgcEX154288,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004682_OrgcEX154288.pairs.gz
GSM7004686,20,OrgcEX154292,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004686_OrgcEX154292.pairs.gz
GSM7004687,20,OrgcEX154293,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004687_OrgcEX154293.pairs.gz
GSM7004688,20,OrgcEX154294,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004688_OrgcEX154294.pairs.gz
GSM7004689,20,OrgcEX154295,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004689_OrgcEX154295.pairs.gz
GSM7004690,20,OrgcEX154296,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004690_OrgcEX154296.pairs.gz
GSM7004691,20,OrgcEX154297,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004691_OrgcEX154297.pairs.gz
GSM7004698,20,OrgcEX154304,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004698_OrgcEX154304.pairs.gz
GSM7004701,20,OrgcEX154307,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004701_OrgcEX154307.pairs.gz
GSM7004706,20,OrgcEX154312,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004706_OrgcEX154312.pairs.gz
GSM7004708,20,OrgcEX154314,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004708_OrgcEX154314.pairs.gz
GSM7004709,20,OrgcEX154315,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004709_OrgcEX154315.pairs.gz
GSM7004715,20,OrgcEX154321,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004715_OrgcEX154321.pairs.gz
GSM7004717,20,OrgcEX154323,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004717_OrgcEX154323.pairs.gz
GSM7004720,20,OrgcEX154326,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004720_OrgcEX154326.pairs.gz
GSM7004725,20,OrgcEX154331,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004725_OrgcEX154331.pairs.gz
GSM7004730,20,OrgcEX154336,EX15,oligodendrocytes and progenitors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004730_OrgcEX154336.pairs.gz
GSM7004731,20,OrgcEX154337,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004731_OrgcEX154337.pairs.gz
GSM7004732,20,OrgcEX154338,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004732_OrgcEX154338.pairs.gz
GSM7004744,20,OrgcEX154350,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004744_OrgcEX154350.pairs.gz
GSM7004747,20,OrgcEX154353,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004747_OrgcEX154353.pairs.gz
GSM7004750,20,OrgcEX154356,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004750_OrgcEX154356.pairs.gz
GSM7004755,20,OrgcEX154361,EX15,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004755_OrgcEX154361.pairs.gz
GSM7004758,20,OrgcEX154364,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004758_OrgcEX154364.pairs.gz
GSM7004761,20,OrgcEX154367,EX15,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004761_OrgcEX154367.pairs.gz
GSM7004762,20,OrgcEX154368,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004762_OrgcEX154368.pairs.gz
GSM7004764,20,OrgcEX154370,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004764_OrgcEX154370.pairs.gz
GSM7004766,20,OrgcEX154372,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004766_OrgcEX154372.pairs.gz
GSM7004767,20,OrgcEX154373,EX15,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004767_OrgcEX154373.pairs.gz
GSM7004769,20,OrgcEX154375,EX15,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004769_OrgcEX154375.pairs.gz
GSM7004770,20,OrgcEX154376,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004770_OrgcEX154376.pairs.gz
GSM7004771,20,OrgcEX154377,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004771_OrgcEX154377.pairs.gz
GSM7004774,20,OrgcEX154380,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004774_OrgcEX154380.pairs.gz
GSM7004775,20,OrgcEX154381,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004775_OrgcEX154381.pairs.gz
GSM7004776,20,OrgcEX154382,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004776_OrgcEX154382.pairs.gz
GSM7004777,20,OrgcEX154383,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004777_OrgcEX154383.pairs.gz
GSM7004800,20,OrgdEX052023,EX05,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004800_OrgdEX052023.pairs.gz
GSM7004823,20,OrgdEX052047,EX05,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004823_OrgdEX052047.pairs.gz
GSM7004826,20,OrgdEX052050,EX05,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004826_OrgdEX052050.pairs.gz
GSM7004841,20,OrgdEX052065,EX05,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004841_OrgdEX052065.pairs.gz
GSM7004872,20,OrgdEX052096,EX05,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004872_OrgdEX052096.pairs.gz
GSM7004886,20,OrgdEX052110,EX05,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004886_OrgdEX052110.pairs.gz
GSM7004900,20,OrgdEX052125,EX05,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004900_OrgdEX052125.pairs.gz
GSM7004930,20,OrgdEX052157,EX05,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004930_OrgdEX052157.pairs.gz
GSM7004933,20,OrgdEX052160,EX05,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004933_OrgdEX052160.pairs.gz
GSM7004946,20,OrgdEX052173,EX05,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004946_OrgdEX052173.pairs.gz
GSM7004950,20,OrgdEX052177,EX05,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004950_OrgdEX052177.pairs.gz
GSM7004953,20,OrgdEX052180,EX05,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004953_OrgdEX052180.pairs.gz
GSM7004957,20,OrgdEX052184,EX05,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004957_OrgdEX052184.pairs.gz
GSM7004962,20,OrgdEX052189,EX05,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7004962_OrgdEX052189.pairs.gz
GSM7005042,20,OrgdEX052272,EX05,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005042_OrgdEX052272.pairs.gz
GSM7005116,20,OrgdEX052343,EX05,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005116_OrgdEX052343.pairs.gz
GSM7005125,20,OrgdEX052352,EX05,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005125_OrgdEX052352.pairs.gz
GSM7005134,20,OrgdEX052362,EX05,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005134_OrgdEX052362.pairs.gz
GSM7005157,20,OrgeE851001,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005157_OrgeE851001.pairs.gz
GSM7005159,20,OrgeE851003,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005159_OrgeE851003.pairs.gz
GSM7005160,20,OrgeE851004,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005160_OrgeE851004.pairs.gz
GSM7005165,20,OrgeE851009,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005165_OrgeE851009.pairs.gz
GSM7005166,20,OrgeE851010,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005166_OrgeE851010.pairs.gz
GSM7005168,20,OrgeE851013,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005168_OrgeE851013.pairs.gz
GSM7005169,20,OrgeE851014,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005169_OrgeE851014.pairs.gz
GSM7005174,20,OrgeE851019,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005174_OrgeE851019.pairs.gz
GSM7005175,20,OrgeE851020,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005175_OrgeE851020.pairs.gz
GSM7005176,20,OrgeE851021,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005176_OrgeE851021.pairs.gz
GSM7005177,20,OrgeE851022,E85,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005177_OrgeE851022.pairs.gz
GSM7005178,20,OrgeE851023,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005178_OrgeE851023.pairs.gz
GSM7005179,20,OrgeE851024,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005179_OrgeE851024.pairs.gz
GSM7005180,20,OrgeE851025,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005180_OrgeE851025.pairs.gz
GSM7005181,20,OrgeE851026,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005181_OrgeE851026.pairs.gz
GSM7005182,20,OrgeE851027,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005182_OrgeE851027.pairs.gz
GSM7005184,20,OrgeE851029,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005184_OrgeE851029.pairs.gz
GSM7005185,20,OrgeE851030,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005185_OrgeE851030.pairs.gz
GSM7005186,20,OrgeE851031,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005186_OrgeE851031.pairs.gz
GSM7005188,20,OrgeE851033,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005188_OrgeE851033.pairs.gz
GSM7005190,20,OrgeE851035,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005190_OrgeE851035.pairs.gz
GSM7005191,20,OrgeE851036,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005191_OrgeE851036.pairs.gz
GSM7005192,20,OrgeE851037,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005192_OrgeE851037.pairs.gz
GSM7005193,20,OrgeE851038,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005193_OrgeE851038.pairs.gz
GSM7005194,20,OrgeE851039,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005194_OrgeE851039.pairs.gz
GSM7005195,20,OrgeE851040,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005195_OrgeE851040.pairs.gz
GSM7005196,20,OrgeE851041,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005196_OrgeE851041.pairs.gz
GSM7005198,20,OrgeE851043,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005198_OrgeE851043.pairs.gz
GSM7005199,20,OrgeE851044,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005199_OrgeE851044.pairs.gz
GSM7005201,20,OrgeE851046,E85,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005201_OrgeE851046.pairs.gz
GSM7005203,20,OrgeE851048,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005203_OrgeE851048.pairs.gz
GSM7005204,20,OrgeE851049,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005204_OrgeE851049.pairs.gz
GSM7005205,20,OrgeE851050,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005205_OrgeE851050.pairs.gz
GSM7005206,20,OrgeE851051,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005206_OrgeE851051.pairs.gz
